,V1,V2,V3,V4,V5,V6,V7,V8
14082,282,32,3,1,1,0,0,0
14083,282,33,7,2,1,0,0,0
14084,282,34,7,2,1,0,0,0
14085,282,35,3,1,1,0,0,1
14086,282,36,4,1,1,1,-1,-1
14087,282,37,1,1,0,0,0,1
14088,282,38,2,1,0,1,1,-1
14089,282,39,7,2,1,0,0,1
14090,282,40,8,2,1,1,0,0
14091,282,41,4,1,1,1,0,0
14092,282,42,4,1,1,1,-1,0
14093,282,43,2,1,0,1,1,0
14094,282,44,8,2,1,1,-1,0
14095,282,45,6,2,0,1,0,0
14096,282,46,2,1,0,1,0,-1
14097,282,47,5,2,0,0,1,0
14098,282,48,7,2,1,0,0,1
14099,282,49,8,2,1,1,0,0
14100,282,50,8,2,1,1,0,-1
14101,283,1,7,2,1,0,0,0
14102,283,2,3,1,1,0,-1,0
14103,283,3,5,2,0,0,0,0
14104,283,4,1,1,0,0,0,0
14105,283,5,5,2,0,0,0,0
14106,283,6,5,2,0,0,0,0
14107,283,7,5,2,0,0,0,0
14108,283,8,5,2,0,0,1,0
14109,283,9,3,1,1,0,0,0
14110,283,10,7,2,1,0,0,0
14111,283,11,7,2,1,0,0,0
14112,283,12,7,2,1,0,0,1
14113,283,13,8,2,1,1,0,-1
14114,283,14,7,2,1,0,0,0
14115,283,15,3,1,1,0,-1,1
14116,283,16,6,2,0,1,1,0
14117,283,17,4,1,1,1,-1,0
14118,283,18,2,1,0,1,1,0
14119,283,19,8,2,1,1,0,0
14120,283,20,4,1,1,1,0,0
14121,283,21,8,2,1,1,0,-1
14122,283,22,7,2,1,0,0,0
14123,283,23,7,2,1,0,0,0
14124,283,24,7,2,1,0,0,0
14125,283,25,3,1,1,0,-1,0
14126,283,26,5,2,0,0,1,1
14127,283,27,8,2,1,1,0,0
14128,283,28,4,1,1,1,0,0
14129,283,29,8,2,1,1,0,0
14130,283,30,8,2,1,1,0,0
14131,283,31,4,1,1,1,-1,0
14132,283,32,2,1,0,1,0,0
14133,283,33,2,1,0,1,0,-1
14134,283,34,5,2,0,0,0,1
14135,283,35,2,1,0,1,0,-1
14136,283,36,5,2,0,0,0,0
14137,283,37,1,1,0,0,0,1
14138,283,38,2,1,0,1,1,0
14139,283,39,4,1,1,1,0,0
14140,283,40,4,1,1,1,-1,0
14141,283,41,2,1,0,1,0,0
14142,283,42,6,2,0,1,0,-1
14143,283,43,5,2,0,0,0,1
14144,283,44,2,1,0,1,0,0
14145,283,45,2,1,0,1,1,-1
14146,283,46,3,1,1,0,0,0
14147,283,47,3,1,1,0,0,0
14148,283,48,3,1,1,0,0,0
14149,283,49,7,2,1,0,0,1
14150,283,50,4,1,1,1,0,-1
14151,284,1,8,2,1,1,-1,0
14152,284,2,6,2,0,1,0,0
14153,284,3,2,1,0,1,0,-1
14154,284,4,1,1,0,0,0,0
14155,284,5,1,1,0,0,0,0
14156,284,6,1,1,0,0,1,0
14157,284,7,3,1,1,0,-1,0
14158,284,8,1,1,0,0,0,0
14159,284,9,5,2,0,0,1,1
14160,284,10,8,2,1,1,0,-1
14161,284,11,7,2,1,0,-1,0
14162,284,12,5,2,0,0,0,0
14163,284,13,5,2,0,0,0,1
14164,284,14,2,1,0,1,0,0
14165,284,15,6,2,0,1,0,0
14166,284,16,6,2,0,1,0,0
14167,284,17,2,1,0,1,0,0
14168,284,18,2,1,0,1,0,0
14169,284,19,6,2,0,1,0,0
14170,284,20,6,2,0,1,1,0
14171,284,21,8,2,1,1,-1,0
14172,284,22,2,1,0,1,0,-1
14173,284,23,1,1,0,0,1,0
14174,284,24,3,1,1,0,0,0
14175,284,25,3,1,1,0,0,1
14176,284,26,4,1,1,1,0,0
14177,284,27,4,1,1,1,0,0
14178,284,28,8,2,1,1,0,0
14179,284,29,8,2,1,1,0,0
14180,284,30,8,2,1,1,-1,0
14181,284,31,2,1,0,1,0,0
14182,284,32,2,1,0,1,0,0
14183,284,33,2,1,0,1,1,0
14184,284,34,4,1,1,1,0,0
14185,284,35,4,1,1,1,0,0
14186,284,36,4,1,1,1,0,-1
14187,284,37,3,1,1,0,0,0
14188,284,38,3,1,1,0,0,0
14189,284,39,7,2,1,0,-1,0
14190,284,40,1,1,0,0,0,0
14191,284,41,1,1,0,0,0,1
14192,284,42,2,1,0,1,0,-1
14193,284,43,5,2,0,0,0,0
14194,284,44,1,1,0,0,0,1
14195,284,45,2,1,0,1,1,-1
14196,284,46,3,1,1,0,0,0
14197,284,47,3,1,1,0,0,0
14198,284,48,7,2,1,0,0,0
14199,284,49,7,2,1,0,0,1
14200,284,50,8,2,1,1,0,0
14201,285,1,4,1,1,1,0,0
14202,285,2,4,1,1,1,0,-1
14203,285,3,7,2,1,0,0,0
14204,285,4,7,2,1,0,0,0
14205,285,5,7,2,1,0,-1,0
14206,285,6,1,1,0,0,0,0
14207,285,7,1,1,0,0,0,1
14208,285,8,6,2,0,1,0,0
14209,285,9,6,2,0,1,0,0
14210,285,10,6,2,0,1,0,0
14211,285,11,2,1,0,1,1,0
14212,285,12,8,2,1,1,0,0
14213,285,13,8,2,1,1,-1,-1
14214,285,14,5,2,0,0,0,0
14215,285,15,5,2,0,0,1,0
14216,285,16,3,1,1,0,0,0
14217,285,17,7,2,1,0,0,1
14218,285,18,8,2,1,1,0,0
14219,285,19,8,2,1,1,0,0
14220,285,20,8,2,1,1,-1,0
14221,285,21,2,1,0,1,1,0
14222,285,22,8,2,1,1,0,0
14223,285,23,4,1,1,1,0,0
14224,285,24,4,1,1,1,0,0
14225,285,25,4,1,1,1,-1,0
14226,285,26,2,1,0,1,1,-1
14227,285,27,3,1,1,0,0,1
14228,285,28,4,1,1,1,0,0
14229,285,29,8,2,1,1,-1,0
14230,285,30,6,2,0,1,0,0
14231,285,31,6,2,0,1,1,0
14232,285,32,8,2,1,1,-1,0
14233,285,33,6,2,0,1,0,0
14234,285,34,2,1,0,1,0,-1
14235,285,35,1,1,0,0,0,0
14236,285,36,1,1,0,0,0,1
14237,285,37,2,1,0,1,0,-1
14238,285,38,1,1,0,0,1,0
14239,285,39,3,1,1,0,0,0
14240,285,40,3,1,1,0,0,1
14241,285,41,4,1,1,1,0,0
14242,285,42,8,2,1,1,-1,0
14243,285,43,6,2,0,1,1,0
14244,285,44,4,1,1,1,0,0
14245,285,45,8,2,1,1,0,-1
14246,285,46,3,1,1,0,0,1
14247,285,47,4,1,1,1,0,0
14248,285,48,4,1,1,1,0,-1
14249,285,49,3,1,1,0,0,0
14250,285,50,3,1,1,0,0,0
14251,286,1,5,2,0,0,0,0
14252,286,2,5,2,0,0,0,0
14253,286,3,5,2,0,0,1,1
14254,286,4,8,2,1,1,0,-1
14255,286,5,7,2,1,0,0,1
14256,286,6,8,2,1,1,0,0
14257,286,7,4,1,1,1,-1,0
14258,286,8,2,1,0,1,0,0
14259,286,9,2,1,0,1,0,-1
14260,286,10,1,1,0,0,0,0
14261,286,11,1,1,0,0,1,1
14262,286,12,4,1,1,1,0,-1
14263,286,13,3,1,1,0,-1,0
14264,286,14,5,2,0,0,0,1
14265,286,15,6,2,0,1,0,0
14266,286,16,6,2,0,1,0,0
14267,286,17,6,2,0,1,0,-1
14268,286,18,1,1,0,0,0,0
14269,286,19,1,1,0,0,0,0
14270,286,20,1,1,0,0,0,1
14271,286,21,6,2,0,1,0,0
14272,286,22,6,2,0,1,0,0
14273,286,23,6,2,0,1,1,-1
14274,286,24,7,2,1,0,-1,0
14275,286,25,5,2,0,0,0,1
14276,286,26,6,2,0,1,1,-1
14277,286,27,7,2,1,0,-1,0
14278,286,28,5,2,0,0,0,0
14279,286,29,5,2,0,0,0,0
14280,286,30,1,1,0,0,0,0
14281,286,31,1,1,0,0,0,0
14282,286,32,1,1,0,0,1,1
14283,286,33,8,2,1,1,0,0
14284,286,34,8,2,1,1,-1,0
14285,286,35,2,1,0,1,1,0
14286,286,36,8,2,1,1,0,0
14287,286,37,8,2,1,1,0,0
14288,286,38,8,2,1,1,0,0
14289,286,39,4,1,1,1,-1,0
14290,286,40,6,2,0,1,1,0
14291,286,41,4,1,1,1,0,-1
14292,286,42,3,1,1,0,-1,0
14293,286,43,1,1,0,0,0,0
14294,286,44,5,2,0,0,1,0
14295,286,45,3,1,1,0,0,0
14296,286,46,3,1,1,0,-1,0
14297,286,47,1,1,0,0,0,1
14298,286,48,6,2,0,1,0,0
14299,286,49,2,1,0,1,1,0
14300,286,50,4,1,1,1,-1,0
14301,287,1,5,2,0,0,0,0
14302,287,2,1,1,0,0,0,0
14303,287,3,1,1,0,0,0,0
14304,287,4,1,1,0,0,0,1
14305,287,5,2,1,0,1,0,-1
14306,287,6,1,1,0,0,1,0
14307,287,7,7,2,1,0,-1,0
14308,287,8,5,2,0,0,0,0
14309,287,9,5,2,0,0,0,0
14310,287,10,5,2,0,0,1,0
14311,287,11,7,2,1,0,0,1
14312,287,12,8,2,1,1,0,0
14313,287,13,4,1,1,1,0,0
14314,287,14,4,1,1,1,-1,-1
14315,287,15,1,1,0,0,0,0
14316,287,16,1,1,0,0,0,0
14317,287,17,1,1,0,0,1,0
14318,287,18,7,2,1,0,0,0
14319,287,19,7,2,1,0,-1,0
14320,287,20,1,1,0,0,0,1
14321,287,21,6,2,0,1,0,-1
14322,287,22,5,2,0,0,0,0
14323,287,23,5,2,0,0,0,0
14324,287,24,1,1,0,0,0,0
14325,287,25,1,1,0,0,1,0
14326,287,26,3,1,1,0,0,0
14327,287,27,7,2,1,0,0,0
14328,287,28,7,2,1,0,0,0
14329,287,29,7,2,1,0,0,0
14330,287,30,7,2,1,0,0,0
14331,287,31,7,2,1,0,0,0
14332,287,32,7,2,1,0,0,0
14333,287,33,3,1,1,0,0,1
14334,287,34,4,1,1,1,0,0
14335,287,35,4,1,1,1,0,0
14336,287,36,8,2,1,1,0,0
14337,287,37,4,1,1,1,0,0
14338,287,38,4,1,1,1,0,0
14339,287,39,8,2,1,1,0,0
14340,287,40,8,2,1,1,-1,-1
14341,287,41,1,1,0,0,0,0
14342,287,42,1,1,0,0,0,0
14343,287,43,1,1,0,0,0,0
14344,287,44,5,2,0,0,1,0
14345,287,45,7,2,1,0,0,0
14346,287,46,3,1,1,0,0,0
14347,287,47,3,1,1,0,0,0
14348,287,48,3,1,1,0,-1,1
14349,287,49,2,1,0,1,1,0
14350,287,50,4,1,1,1,0,0
14351,288,1,6,2,0,1,0,0
14352,288,2,6,2,0,1,0,0
14353,288,3,6,2,0,1,1,0
14354,288,4,4,1,1,1,0,-1
14355,288,5,3,1,1,0,0,1
14356,288,6,8,2,1,1,0,0
14357,288,7,8,2,1,1,0,0
14358,288,8,4,1,1,1,0,-1
14359,288,9,3,1,1,0,0,0
14360,288,10,3,1,1,0,0,0
14361,288,11,7,2,1,0,0,0
14362,288,12,7,2,1,0,0,0
14363,288,13,7,2,1,0,0,0
14364,288,14,7,2,1,0,0,0
14365,288,15,3,1,1,0,0,0
14366,288,16,7,2,1,0,0,0
14367,288,17,3,1,1,0,-1,1
14368,288,18,2,1,0,1,0,0
14369,288,19,2,1,0,1,1,0
14370,288,20,8,2,1,1,0,-1
14371,288,21,3,1,1,0,0,1
14372,288,22,4,1,1,1,0,-1
14373,288,23,3,1,1,0,0,0
14374,288,24,3,1,1,0,0,0
14375,288,25,3,1,1,0,0,0
14376,288,26,3,1,1,0,0,0
14377,288,27,7,2,1,0,0,1
14378,288,28,4,1,1,1,0,-1
14379,288,29,7,2,1,0,0,1
14380,288,30,8,2,1,1,0,0
14381,288,31,8,2,1,1,0,-1
14382,288,32,7,2,1,0,0,0
14383,288,33,7,2,1,0,0,1
14384,288,34,4,1,1,1,0,0
14385,288,35,8,2,1,1,-1,0
14386,288,36,6,2,0,1,1,0
14387,288,37,4,1,1,1,0,0
14388,288,38,8,2,1,1,0,0
14389,288,39,8,2,1,1,0,-1
14390,288,40,7,2,1,0,0,0
14391,288,41,3,1,1,0,0,0
14392,288,42,3,1,1,0,0,1
14393,288,43,4,1,1,1,0,-1
14394,288,44,3,1,1,0,0,0
14395,288,45,7,2,1,0,0,1
14396,288,46,8,2,1,1,0,0
14397,288,47,4,1,1,1,0,0
14398,288,48,4,1,1,1,0,-1
14399,288,49,3,1,1,0,0,0
14400,288,50,7,2,1,0,0,1
14401,289,1,8,2,1,1,0,0
14402,289,2,8,2,1,1,0,0
14403,289,3,8,2,1,1,0,0
14404,289,4,8,2,1,1,0,0
14405,289,5,8,2,1,1,0,-1
14406,289,6,3,1,1,0,0,0
14407,289,7,3,1,1,0,0,0
14408,289,8,3,1,1,0,0,0
14409,289,9,3,1,1,0,0,0
14410,289,10,3,1,1,0,-1,0
14411,289,11,1,1,0,0,0,0
14412,289,12,1,1,0,0,0,0
14413,289,13,5,2,0,0,0,1
14414,289,14,6,2,0,1,0,0
14415,289,15,6,2,0,1,1,0
14416,289,16,4,1,1,1,0,0
14417,289,17,4,1,1,1,0,0
14418,289,18,4,1,1,1,0,0
14419,289,19,4,1,1,1,0,0
14420,289,20,8,2,1,1,0,0
14421,289,21,4,1,1,1,-1,0
14422,289,22,2,1,0,1,0,-1
14423,289,23,1,1,0,0,0,0
14424,289,24,1,1,0,0,1,0
14425,289,25,3,1,1,0,0,1
14426,289,26,8,2,1,1,0,-1
14427,289,27,7,2,1,0,0,1
14428,289,28,4,1,1,1,0,-1
14429,289,29,3,1,1,0,0,0
14430,289,30,3,1,1,0,0,0
14431,289,31,3,1,1,0,0,1
14432,289,32,4,1,1,1,0,0
14433,289,33,4,1,1,1,0,-1
14434,289,34,3,1,1,0,0,0
14435,289,35,7,2,1,0,0,0
14436,289,36,3,1,1,0,0,0
14437,289,37,3,1,1,0,-1,0
14438,289,38,5,2,0,0,0,0
14439,289,39,1,1,0,0,0,1
14440,289,40,2,1,0,1,0,0
14441,289,41,6,2,0,1,1,0
14442,289,42,4,1,1,1,0,0
14443,289,43,8,2,1,1,0,0
14444,289,44,8,2,1,1,0,0
14445,289,45,4,1,1,1,0,-1
14446,289,46,3,1,1,0,-1,0
14447,289,47,1,1,0,0,0,0
14448,289,48,1,1,0,0,0,1
14449,289,49,6,2,0,1,0,0
14450,289,50,6,2,0,1,0,0
14451,290,1,8,2,1,1,0,0
14452,290,2,8,2,1,1,0,0
14453,290,3,4,1,1,1,-1,0
14454,290,4,6,2,0,1,0,0
14455,290,5,6,2,0,1,0,0
14456,290,6,6,2,0,1,0,0
14457,290,7,2,1,0,1,0,0
14458,290,8,2,1,0,1,1,0
14459,290,9,4,1,1,1,-1,-1
14460,290,10,1,1,0,0,0,1
14461,290,11,2,1,0,1,0,0
14462,290,12,2,1,0,1,0,0
14463,290,13,2,1,0,1,0,0
14464,290,14,2,1,0,1,1,0
14465,290,15,8,2,1,1,0,-1
14466,290,16,3,1,1,0,0,0
14467,290,17,7,2,1,0,-1,0
14468,290,18,1,1,0,0,1,0
14469,290,19,3,1,1,0,0,0
14470,290,20,3,1,1,0,0,0
14471,290,21,3,1,1,0,0,1
14472,290,22,8,2,1,1,-1,-1
14473,290,23,1,1,0,0,0,1
14474,290,24,2,1,0,1,0,0
14475,290,25,2,1,0,1,0,-1
14476,290,26,5,2,0,0,0,1
14477,290,27,6,2,0,1,0,0
14478,290,28,6,2,0,1,0,-1
14479,290,29,1,1,0,0,0,1
14480,290,30,2,1,0,1,1,0
14481,290,31,8,2,1,1,0,0
14482,290,32,8,2,1,1,0,0
14483,290,33,8,2,1,1,0,0
14484,290,34,8,2,1,1,0,0
14485,290,35,4,1,1,1,-1,0
14486,290,36,2,1,0,1,0,0
14487,290,37,2,1,0,1,1,0
14488,290,38,4,1,1,1,-1,0
14489,290,39,2,1,0,1,1,0
14490,290,40,4,1,1,1,0,0
14491,290,41,4,1,1,1,0,-1
14492,290,42,3,1,1,0,-1,0
14493,290,43,5,2,0,0,1,0
14494,290,44,3,1,1,0,0,0
14495,290,45,3,1,1,0,0,0
14496,290,46,7,2,1,0,0,0
14497,290,47,3,1,1,0,0,0
14498,290,48,7,2,1,0,0,0
14499,290,49,7,2,1,0,0,0
14500,290,50,7,2,1,0,0,0
14501,291,1,1,1,0,0,0,0
14502,291,2,5,2,0,0,0,1
14503,291,3,6,2,0,1,0,0
14504,291,4,6,2,0,1,0,0
14505,291,5,2,1,0,1,0,0
14506,291,6,2,1,0,1,0,0
14507,291,7,6,2,0,1,1,0
14508,291,8,8,2,1,1,0,0
14509,291,9,8,2,1,1,0,-1
14510,291,10,3,1,1,0,0,1
14511,291,11,4,1,1,1,-1,0
14512,291,12,6,2,0,1,0,0
14513,291,13,6,2,0,1,0,0
14514,291,14,6,2,0,1,0,0
14515,291,15,6,2,0,1,0,-1
14516,291,16,1,1,0,0,0,0
14517,291,17,1,1,0,0,0,1
14518,291,18,2,1,0,1,1,0
14519,291,19,4,1,1,1,-1,-1
14520,291,20,5,2,0,0,1,0
14521,291,21,7,2,1,0,0,0
14522,291,22,7,2,1,0,0,0
14523,291,23,3,1,1,0,-1,0
14524,291,24,5,2,0,0,1,0
14525,291,25,7,2,1,0,0,1
14526,291,26,4,1,1,1,0,0
14527,291,27,4,1,1,1,0,0
14528,291,28,4,1,1,1,0,0
14529,291,29,4,1,1,1,0,-1
14530,291,30,7,2,1,0,-1,0
14531,291,31,5,2,0,0,0,0
14532,291,32,1,1,0,0,0,0
14533,291,33,5,2,0,0,0,0
14534,291,34,5,2,0,0,1,0
14535,291,35,3,1,1,0,0,1
14536,291,36,8,2,1,1,-1,-1
14537,291,37,1,1,0,0,1,0
14538,291,38,3,1,1,0,0,1
14539,291,39,4,1,1,1,0,-1
14540,291,40,7,2,1,0,-1,1
14541,291,41,6,2,0,1,0,0
14542,291,42,2,1,0,1,0,0
14543,291,43,6,2,0,1,0,0
14544,291,44,6,2,0,1,0,0
14545,291,45,6,2,0,1,1,0
14546,291,46,4,1,1,1,0,0
14547,291,47,4,1,1,1,-1,0
14548,291,48,2,1,0,1,0,0
14549,291,49,2,1,0,1,0,-1
14550,291,50,1,1,0,0,0,0
14551,292,1,4,1,1,1,-1,-1
14552,292,2,5,2,0,0,0,0
14553,292,3,5,2,0,0,0,0
14554,292,4,1,1,0,0,0,1
14555,292,5,6,2,0,1,1,0
14556,292,6,8,2,1,1,0,0
14557,292,7,4,1,1,1,0,0
14558,292,8,4,1,1,1,0,-1
14559,292,9,7,2,1,0,0,1
14560,292,10,8,2,1,1,0,0
14561,292,11,8,2,1,1,-1,0
14562,292,12,2,1,0,1,1,-1
14563,292,13,7,2,1,0,-1,0
14564,292,14,1,1,0,0,1,1
14565,292,15,8,2,1,1,0,-1
14566,292,16,3,1,1,0,0,0
14567,292,17,3,1,1,0,-1,0
14568,292,18,1,1,0,0,0,0
14569,292,19,5,2,0,0,0,0
14570,292,20,1,1,0,0,1,0
14571,292,21,3,1,1,0,0,1
14572,292,22,4,1,1,1,0,0
14573,292,23,4,1,1,1,-1,0
14574,292,24,2,1,0,1,0,0
14575,292,25,2,1,0,1,0,0
14576,292,26,2,1,0,1,0,-1
14577,292,27,1,1,0,0,1,0
14578,292,28,3,1,1,0,-1,0
14579,292,29,5,2,0,0,0,1
14580,292,30,2,1,0,1,0,-1
14581,292,31,1,1,0,0,0,1
14582,292,32,6,2,0,1,0,-1
14583,292,33,5,2,0,0,0,1
14584,292,34,6,2,0,1,0,0
14585,292,35,6,2,0,1,0,0
14586,292,36,2,1,0,1,1,0
14587,292,37,4,1,1,1,0,0
14588,292,38,4,1,1,1,0,0
14589,292,39,4,1,1,1,0,0
14590,292,40,4,1,1,1,-1,-1
14591,292,41,5,2,0,0,0,1
14592,292,42,2,1,0,1,0,0
14593,292,43,2,1,0,1,0,0
14594,292,44,6,2,0,1,0,0
14595,292,45,2,1,0,1,0,-1
14596,292,46,1,1,0,0,0,1
14597,292,47,6,2,0,1,0,0
14598,292,48,2,1,0,1,1,0
14599,292,49,4,1,1,1,0,-1
14600,292,50,3,1,1,0,0,0
14601,293,1,6,2,0,1,1,-1
14602,293,2,3,1,1,0,0,0
14603,293,3,3,1,1,0,0,0
14604,293,4,7,2,1,0,0,0
14605,293,5,7,2,1,0,-1,0
14606,293,6,5,2,0,0,0,0
14607,293,7,1,1,0,0,1,1
14608,293,8,4,1,1,1,0,0
14609,293,9,8,2,1,1,-1,0
14610,293,10,2,1,0,1,0,0
14611,293,11,2,1,0,1,0,0
14612,293,12,2,1,0,1,0,0
14613,293,13,2,1,0,1,0,0
14614,293,14,2,1,0,1,1,0
14615,293,15,4,1,1,1,-1,0
14616,293,16,2,1,0,1,0,0
14617,293,17,2,1,0,1,0,0
14618,293,18,2,1,0,1,1,-1
14619,293,19,3,1,1,0,0,1
14620,293,20,8,2,1,1,0,-1
14621,293,21,3,1,1,0,0,0
14622,293,22,3,1,1,0,-1,0
14623,293,23,1,1,0,0,0,0
14624,293,24,1,1,0,0,1,0
14625,293,25,3,1,1,0,0,1
14626,293,26,4,1,1,1,0,0
14627,293,27,8,2,1,1,-1,0
14628,293,28,6,2,0,1,1,-1
14629,293,29,7,2,1,0,0,1
14630,293,30,8,2,1,1,0,0
14631,293,31,8,2,1,1,0,0
14632,293,32,8,2,1,1,0,-1
14633,293,33,7,2,1,0,0,0
14634,293,34,7,2,1,0,0,0
14635,293,35,7,2,1,0,0,1
14636,293,36,8,2,1,1,0,0
14637,293,37,8,2,1,1,0,0
14638,293,38,8,2,1,1,-1,0
14639,293,39,2,1,0,1,0,0
14640,293,40,6,2,0,1,0,0
14641,293,41,6,2,0,1,0,0
14642,293,42,6,2,0,1,0,0
14643,293,43,6,2,0,1,1,0
14644,293,44,4,1,1,1,0,0
14645,293,45,4,1,1,1,0,0
14646,293,46,8,2,1,1,0,0
14647,293,47,8,2,1,1,0,-1
14648,293,48,7,2,1,0,-1,0
14649,293,49,1,1,0,0,0,0
14650,293,50,5,2,0,0,0,0
14651,294,1,8,2,1,1,-1,0
14652,294,2,6,2,0,1,0,-1
14653,294,3,5,2,0,0,0,0
14654,294,4,5,2,0,0,0,0
14655,294,5,5,2,0,0,0,1
14656,294,6,6,2,0,1,0,-1
14657,294,7,5,2,0,0,0,1
14658,294,8,6,2,0,1,1,0
14659,294,9,4,1,1,1,0,0
14660,294,10,4,1,1,1,0,-1
14661,294,11,3,1,1,0,0,0
14662,294,12,3,1,1,0,0,1
14663,294,13,4,1,1,1,0,0
14664,294,14,4,1,1,1,0,0
14665,294,15,4,1,1,1,-1,0
14666,294,16,2,1,0,1,0,0
14667,294,17,2,1,0,1,0,0
14668,294,18,6,2,0,1,1,0
14669,294,19,4,1,1,1,-1,-1
14670,294,20,1,1,0,0,0,1
14671,294,21,2,1,0,1,0,0
14672,294,22,2,1,0,1,0,0
14673,294,23,2,1,0,1,0,0
14674,294,24,2,1,0,1,0,0
14675,294,25,2,1,0,1,0,0
14676,294,26,2,1,0,1,0,0
14677,294,27,2,1,0,1,0,0
14678,294,28,6,2,0,1,1,0
14679,294,29,8,2,1,1,0,0
14680,294,30,8,2,1,1,0,-1
14681,294,31,7,2,1,0,0,1
14682,294,32,4,1,1,1,0,0
14683,294,33,8,2,1,1,0,0
14684,294,34,8,2,1,1,0,0
14685,294,35,4,1,1,1,-1,0
14686,294,36,2,1,0,1,0,0
14687,294,37,2,1,0,1,1,0
14688,294,38,4,1,1,1,-1,0
14689,294,39,6,2,0,1,0,0
14690,294,40,6,2,0,1,0,0
14691,294,41,6,2,0,1,1,0
14692,294,42,4,1,1,1,0,-1
14693,294,43,7,2,1,0,0,0
14694,294,44,7,2,1,0,0,1
14695,294,45,8,2,1,1,0,0
14696,294,46,8,2,1,1,0,0
14697,294,47,8,2,1,1,0,0
14698,294,48,8,2,1,1,0,0
14699,294,49,8,2,1,1,-1,0
14700,294,50,2,1,0,1,0,0
14701,295,1,8,2,1,1,0,0
14702,295,2,8,2,1,1,0,0
14703,295,3,8,2,1,1,0,0
14704,295,4,8,2,1,1,0,0
14705,295,5,8,2,1,1,0,0
14706,295,6,8,2,1,1,0,0
14707,295,7,8,2,1,1,0,0
14708,295,8,4,1,1,1,0,-1
14709,295,9,3,1,1,0,0,0
14710,295,10,3,1,1,0,0,1
14711,295,11,4,1,1,1,-1,0
14712,295,12,2,1,0,1,0,0
14713,295,13,2,1,0,1,1,0
14714,295,14,8,2,1,1,-1,0
14715,295,15,6,2,0,1,1,0
14716,295,16,8,2,1,1,0,0
14717,295,17,4,1,1,1,0,-1
14718,295,18,7,2,1,0,0,0
14719,295,19,7,2,1,0,0,0
14720,295,20,3,1,1,0,0,0
14721,295,21,3,1,1,0,0,0
14722,295,22,3,1,1,0,-1,0
14723,295,23,1,1,0,0,0,0
14724,295,24,1,1,0,0,0,1
14725,295,25,6,2,0,1,0,0
14726,295,26,6,2,0,1,0,0
14727,295,27,6,2,0,1,1,0
14728,295,28,8,2,1,1,0,0
14729,295,29,8,2,1,1,0,0
14730,295,30,4,1,1,1,0,0
14731,295,31,4,1,1,1,0,0
14732,295,32,8,2,1,1,0,-1
14733,295,33,3,1,1,0,0,1
14734,295,34,4,1,1,1,0,0
14735,295,35,8,2,1,1,0,0
14736,295,36,8,2,1,1,0,0
14737,295,37,4,1,1,1,0,0
14738,295,38,8,2,1,1,0,0
14739,295,39,4,1,1,1,0,0
14740,295,40,4,1,1,1,0,-1
14741,295,41,3,1,1,0,-1,1
14742,295,42,6,2,0,1,0,0
14743,295,43,6,2,0,1,0,0
14744,295,44,2,1,0,1,0,0
14745,295,45,2,1,0,1,0,0
14746,295,46,2,1,0,1,1,0
14747,295,47,8,2,1,1,0,0
14748,295,48,4,1,1,1,0,-1
14749,295,49,3,1,1,0,-1,0
14750,295,50,1,1,0,0,0,0
14751,296,1,1,1,0,0,0,0
14752,296,2,5,2,0,0,1,1
14753,296,3,4,1,1,1,0,0
14754,296,4,8,2,1,1,0,0
14755,296,5,8,2,1,1,0,0
14756,296,6,8,2,1,1,-1,0
14757,296,7,6,2,0,1,0,0
14758,296,8,2,1,0,1,1,-1
14759,296,9,3,1,1,0,0,0
14760,296,10,3,1,1,0,0,0
14761,296,11,3,1,1,0,0,0
14762,296,12,3,1,1,0,0,1
14763,296,13,4,1,1,1,0,0
14764,296,14,8,2,1,1,0,0
14765,296,15,8,2,1,1,-1,0
14766,296,16,6,2,0,1,0,0
14767,296,17,2,1,0,1,0,0
14768,296,18,2,1,0,1,0,0
14769,296,19,6,2,0,1,0,0
14770,296,20,6,2,0,1,0,-1
14771,296,21,1,1,0,0,0,0
14772,296,22,1,1,0,0,1,0
14773,296,23,3,1,1,0,0,0
14774,296,24,3,1,1,0,-1,0
14775,296,25,1,1,0,0,0,0
14776,296,26,1,1,0,0,0,0
14777,296,27,5,2,0,0,1,0
14778,296,28,7,2,1,0,0,0
14779,296,29,7,2,1,0,0,0
14780,296,30,7,2,1,0,0,0
14781,296,31,7,2,1,0,0,0
14782,296,32,3,1,1,0,0,0
14783,296,33,3,1,1,0,0,1
14784,296,34,4,1,1,1,0,0
14785,296,35,4,1,1,1,0,-1
14786,296,36,7,2,1,0,0,1
14787,296,37,8,2,1,1,0,0
14788,296,38,8,2,1,1,-1,0
14789,296,39,6,2,0,1,0,-1
14790,296,40,1,1,0,0,0,0
14791,296,41,1,1,0,0,0,0
14792,296,42,5,2,0,0,0,0
14793,296,43,1,1,0,0,0,0
14794,296,44,1,1,0,0,0,0
14795,296,45,1,1,0,0,0,0
14796,296,46,1,1,0,0,0,0
14797,296,47,1,1,0,0,1,0
14798,296,48,7,2,1,0,-1,0
14799,296,49,1,1,0,0,0,1
14800,296,50,6,2,0,1,0,0
14801,297,1,3,1,1,0,0,0
14802,297,2,7,2,1,0,0,1
14803,297,3,4,1,1,1,0,0
14804,297,4,4,1,1,1,0,0
14805,297,5,4,1,1,1,0,-1
14806,297,6,3,1,1,0,0,0
14807,297,7,3,1,1,0,0,1
