HospitalID,Prefecture,CityCode,SecondaryAreaName,SecondaryAreaCode,Management,Kyukyu,Kinou,Sien,Hyoka,DepNeurology,DepNeurosurgery,NumBeds,MRINumOwn,Tesla,Population,Menseki,PopDensity,TaxableIncome,MRIOwnDum
4089,静岡県,22101,静岡,2205,都道府県,0,0,1,1,0,1,243,1,2,255375,1073.42,237.9,3168,1
4090,静岡県,22101,静岡,2205,国（独立行政法人）,0,0,0,1,1,1,410,1,2,255375,1073.42,237.9,3168,1
4091,静岡県,22101,静岡,2205,医療法人,0,0,0,1,0,0,0,0,NA,255375,1073.42,237.9,3168,0
4092,静岡県,22101,静岡,2205,医療法人,0,0,0,0,0,0,0,0,NA,255375,1073.42,237.9,3168,0
4093,静岡県,22101,静岡,2205,医療法人,0,0,0,0,1,1,0,0,NA,255375,1073.42,237.9,3168,0
4094,静岡県,22101,静岡,2205,医療法人,0,0,0,0,1,0,0,0,NA,255375,1073.42,237.9,3168,0
4095,静岡県,22101,静岡,2205,都道府県,0,0,0,1,0,0,0,0,NA,255375,1073.42,237.9,3168,0
4096,静岡県,22101,静岡,2205,医療法人,0,0,0,0,0,0,0,0,NA,255375,1073.42,237.9,3168,0
4097,静岡県,22101,静岡,2205,個人,0,0,0,0,0,0,0,0,NA,255375,1073.42,237.9,3168,0
4098,静岡県,22101,静岡,2205,医療法人,0,0,0,0,0,0,0,0,NA,255375,1073.42,237.9,3168,0
4099,静岡県,22102,静岡,2205,医療法人,1,0,0,0,1,1,403,1,2,213059,72.89,2923,3168,1
4100,静岡県,22102,静岡,2205,済生会,1,0,0,1,1,1,667,2,1,213059,72.89,2923,3168,1
4101,静岡県,22102,静岡,2205,医療法人,0,0,0,0,0,0,0,0,NA,213059,72.89,2923,3168,0
4102,静岡県,22102,静岡,2205,済生会,0,0,0,0,0,0,120,0,NA,213059,72.89,2923,3168,0
4103,静岡県,22102,静岡,2205,医療法人,0,0,0,0,0,0,0,0,NA,213059,72.89,2923,3168,0
4104,静岡県,22102,静岡,2205,医療法人,0,0,0,0,0,0,0,0,NA,213059,72.89,2923,3168,0
4105,静岡県,22103,静岡,2205,医療法人,0,0,0,0,0,0,60,1,0,247763,265.54,933.1,3168,1
4106,静岡県,22103,静岡,2205,厚生連,0,0,0,1,0,1,363,1,2,247763,265.54,933.1,3168,1
4107,静岡県,22103,静岡,2205,全社連,1,0,0,1,0,0,199,1,2,247763,265.54,933.1,3168,1
4108,静岡県,22103,静岡,2205,市町村,1,0,0,1,1,1,500,1,2,247763,265.54,933.1,3168,1
4109,静岡県,22103,静岡,2205,医療法人,0,0,0,0,0,0,0,0,NA,247763,265.54,933.1,3168,0
4110,静岡県,22103,静岡,2205,医療法人,0,0,0,0,0,0,0,0,NA,247763,265.54,933.1,3168,0
4111,静岡県,22131,西部,2208,全社連,1,0,0,0,0,1,199,1,1,238477,44.23,5391.7,3079,1
4112,静岡県,22131,西部,2208,医療法人,0,0,0,0,0,0,31,1,0,238477,44.23,5391.7,3079,1
4113,静岡県,22131,西部,2208,厚生連,1,0,0,0,0,1,340,1,2,238477,44.23,5391.7,3079,1
4114,静岡県,22131,西部,2208,社会福祉法人,0,0,1,1,1,1,744,3,2,238477,44.23,5391.7,3079,1
4115,静岡県,22131,西部,2208,市町村,1,0,1,1,1,1,600,2,2,238477,44.23,5391.7,3079,1
4116,静岡県,22131,西部,2208,医療法人,0,0,0,0,0,1,0,0,NA,238477,44.23,5391.7,3079,0
4117,静岡県,22131,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,238477,44.23,5391.7,3079,0
4118,静岡県,22131,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,238477,44.23,5391.7,3079,0
4119,静岡県,22131,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,238477,44.23,5391.7,3079,0
4120,静岡県,22131,西部,2208,市町村,0,0,0,0,0,0,136,0,NA,238477,44.23,5391.7,3079,0
4121,静岡県,22132,西部,2208,国（独立行政法人）,1,0,0,0,1,1,350,1,2,126609,46.29,2735.1,3079,1
4122,静岡県,22132,西部,2208,医療法人,1,0,0,0,0,1,139,1,1,126609,46.29,2735.1,3079,1
4123,静岡県,22132,西部,2208,国（国立大学法人）,1,1,0,1,0,1,576,2,2,126609,46.29,2735.1,3079,1
4124,静岡県,22132,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,126609,46.29,2735.1,3079,0
4125,静岡県,22132,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,126609,46.29,2735.1,3079,0
4126,静岡県,22133,西部,2208,医療法人,0,0,0,0,1,0,0,0,NA,113654,114.4,993.5,3079,0
4127,静岡県,22133,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,113654,114.4,993.5,3079,0
4128,静岡県,22133,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,113654,114.4,993.5,3079,0
4129,静岡県,22133,西部,2208,医療法人,0,0,0,1,0,0,111,0,NA,113654,114.4,993.5,3079,0
4130,静岡県,22133,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,113654,114.4,993.5,3079,0
4131,静岡県,22134,西部,2208,医療法人,0,0,0,0,0,1,50,1,0,102381,47.02,2177.4,3079,1
4132,静岡県,22134,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,102381,47.02,2177.4,3079,0
4133,静岡県,22134,西部,2208,医療法人,0,0,0,1,0,0,0,0,NA,102381,47.02,2177.4,3079,0
4134,静岡県,22135,西部,2208,日赤,1,0,0,0,0,0,55,1,0,94680,295.59,320.3,3079,1
4135,静岡県,22135,西部,2208,私立学校法人,0,0,0,0,0,0,0,1,0,94680,295.59,320.3,3079,1
4136,静岡県,22135,西部,2208,社会福祉法人,1,0,1,1,1,1,640,3,2,94680,295.59,320.3,3079,1
4137,静岡県,22135,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,94680,295.59,320.3,3079,0
4138,静岡県,22135,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,94680,295.59,320.3,3079,0
4139,静岡県,22135,西部,2208,医療法人,0,0,0,1,0,0,0,0,NA,94680,295.59,320.3,3079,0
4140,静岡県,22136,西部,2208,医療法人,0,0,0,0,0,0,130,1,0,91108,66.51,1369.8,3079,1
4141,静岡県,22136,西部,2208,個人,0,0,0,0,0,1,58,1,0,91108,66.51,1369.8,3079,1
4142,静岡県,22136,西部,2208,国（独立行政法人）,1,0,0,0,1,0,330,1,2,91108,66.51,1369.8,3079,1
4143,静岡県,22136,西部,2208,日赤,1,0,0,0,0,1,312,2,1,91108,66.51,1369.8,3079,1
4144,静岡県,22136,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,91108,66.51,1369.8,3079,0
4145,静岡県,22136,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,91108,66.51,1369.8,3079,0
4146,静岡県,22136,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,91108,66.51,1369.8,3079,0
4147,静岡県,22137,西部,2208,市町村,1,0,0,0,0,0,36,1,0,33957,944,36,3079,1
4148,静岡県,22137,西部,2208,医療法人,0,0,0,0,0,0,0,0,NA,33957,944,36,3079,0
4149,静岡県,22203,駿東田方,2203,医療法人,0,0,0,0,0,0,0,1,0,202304,187.12,1081.1,3109,1
4150,静岡県,22203,駿東田方,2203,医療法人,1,0,0,0,1,1,144,2,2,202304,187.12,1081.1,3109,1
4151,静岡県,22203,駿東田方,2203,医療法人,0,0,0,0,0,0,66,1,0,202304,187.12,1081.1,3109,1
4152,静岡県,22203,駿東田方,2203,医療法人,0,0,0,1,0,0,0,1,0,202304,187.12,1081.1,3109,1
4153,静岡県,22203,駿東田方,2203,医療法人,1,0,0,0,0,0,36,1,0,202304,187.12,1081.1,3109,1
4154,静岡県,22203,駿東田方,2203,財団,1,0,0,0,0,1,306,1,2,202304,187.12,1081.1,3109,1
4155,静岡県,22203,駿東田方,2203,市町村,1,0,0,1,1,1,500,0,NA,202304,187.12,1081.1,3109,0
4156,静岡県,22203,駿東田方,2203,医療法人,1,0,0,0,0,0,60,0,NA,202304,187.12,1081.1,3109,0
4157,静岡県,22203,駿東田方,2203,医療法人,1,0,0,0,0,1,42,0,NA,202304,187.12,1081.1,3109,0
4158,静岡県,22203,駿東田方,2203,医療法人,1,0,0,0,0,0,60,0,NA,202304,187.12,1081.1,3109,0
4159,静岡県,22203,駿東田方,2203,医療法人,1,0,0,0,0,0,0,0,NA,202304,187.12,1081.1,3109,0
4160,静岡県,22203,駿東田方,2203,財団,1,0,0,0,1,0,0,0,NA,202304,187.12,1081.1,3109,0
4161,静岡県,22203,駿東田方,2203,財団,1,0,0,1,0,0,0,0,NA,202304,187.12,1081.1,3109,0
4162,静岡県,22205,熱海伊東,2202,私立学校法人,1,0,0,0,1,1,265,1,2,39611,61.61,642.9,2865,1
4163,静岡県,22205,熱海伊東,2202,医療法人,1,0,0,1,0,1,144,1,2,39611,61.61,642.9,2865,1
4164,静岡県,22205,熱海伊東,2202,医療法人,0,0,0,0,0,0,0,0,NA,39611,61.61,642.9,2865,0
4165,静岡県,22205,熱海伊東,2202,医療法人,0,0,0,0,0,0,0,0,NA,39611,61.61,642.9,2865,0
4166,静岡県,22205,熱海伊東,2202,医療法人,1,0,0,0,0,0,20,0,NA,39611,61.61,642.9,2865,0
4167,静岡県,22206,駿東田方,2203,全社連,1,0,0,1,0,1,163,1,2,111838,62.13,1800.1,3304,1
4168,静岡県,22206,駿東田方,2203,医療法人,1,0,0,1,0,1,101,1,2,111838,62.13,1800.1,3304,1
4169,静岡県,22206,駿東田方,2203,医療法人,1,0,0,0,0,1,58,0,NA,111838,62.13,1800.1,3304,0
4170,静岡県,22206,駿東田方,2203,医療法人,0,0,0,0,0,0,0,0,NA,111838,62.13,1800.1,3304,0
4171,静岡県,22206,駿東田方,2203,医療法人,0,0,0,0,0,0,0,0,NA,111838,62.13,1800.1,3304,0
4172,静岡県,22206,駿東田方,2203,医療法人,0,0,0,1,0,0,84,0,NA,111838,62.13,1800.1,3304,0
4173,静岡県,22207,富士,2204,財団,1,0,0,0,1,1,80,2,2,132001,388.99,339.3,2912,1
4174,静岡県,22207,富士,2204,市町村,1,0,0,1,0,1,350,1,2,132001,388.99,339.3,2912,1
4175,静岡県,22207,富士,2204,医療法人,0,0,0,0,0,0,0,0,NA,132001,388.99,339.3,2912,0
4176,静岡県,22207,富士,2204,財団,0,0,0,0,0,0,0,0,NA,132001,388.99,339.3,2912,0
4177,静岡県,22207,富士,2204,国（独立行政法人）,1,0,0,0,1,0,175,0,NA,132001,388.99,339.3,2912,0
4178,静岡県,22207,富士,2204,医療法人,1,0,0,0,0,0,80,0,NA,132001,388.99,339.3,2912,0
4179,静岡県,22208,熱海伊東,2202,市町村,1,0,0,0,0,1,250,1,2,71437,124.13,575.5,2607,1
4180,静岡県,22208,熱海伊東,2202,個人,0,0,0,0,0,0,0,0,NA,71437,124.13,575.5,2607,0
4181,静岡県,22208,熱海伊東,2202,個人,0,0,0,0,0,0,0,0,NA,71437,124.13,575.5,2607,0
4182,静岡県,22209,志太榛原,2206,市町村,1,0,0,1,1,1,481,2,2,100276,315.88,317.4,2826,1
4183,静岡県,22210,富士,2204,財団,1,0,0,0,0,1,99,1,2,254027,245.02,1036.8,3086,1
4184,静岡県,22210,富士,2204,医療法人,1,0,0,0,0,0,90,1,0,254027,245.02,1036.8,3086,1
4185,静岡県,22210,富士,2204,医療法人,1,0,0,0,0,0,39,1,0,254027,245.02,1036.8,3086,1
4186,静岡県,22210,富士,2204,医療法人,0,0,0,1,1,0,0,1,0,254027,245.02,1036.8,3086,1
4187,静岡県,22210,富士,2204,市町村,1,0,0,1,1,1,580,2,2,254027,245.02,1036.8,3086,1
4188,静岡県,22210,富士,2204,医療法人,0,0,0,1,0,0,60,0,NA,254027,245.02,1036.8,3086,0
4189,静岡県,22210,富士,2204,医療法人,1,0,0,0,0,0,30,0,NA,254027,245.02,1036.8,3086,0
4190,静岡県,22210,富士,2204,医療法人,0,0,0,0,0,0,0,0,NA,254027,245.02,1036.8,3086,0
4191,静岡県,22210,富士,2204,医療法人,0,0,0,0,0,0,0,0,NA,254027,245.02,1036.8,3086,0
4192,静岡県,22210,富士,2204,医療法人,0,0,0,0,0,0,0,0,NA,254027,245.02,1036.8,3086,0
4193,静岡県,22210,富士,2204,医療法人,0,0,0,0,1,1,0,0,NA,254027,245.02,1036.8,3086,0
4194,静岡県,22210,富士,2204,財団,0,0,0,1,0,0,0,0,NA,254027,245.02,1036.8,3086,0
4195,静岡県,22211,中東遠,2207,個人,1,0,0,0,0,1,70,1,1,168625,164.08,1027.7,2882,1
4196,静岡県,22211,中東遠,2207,市町村,1,0,0,1,1,1,498,2,2,168625,164.08,1027.7,2882,1
4197,静岡県,22211,中東遠,2207,医療法人,0,0,0,0,0,0,0,0,NA,168625,164.08,1027.7,2882,0
4198,静岡県,22211,中東遠,2207,個人,0,0,0,0,0,0,0,0,NA,168625,164.08,1027.7,2882,0
4199,静岡県,22211,中東遠,2207,医療法人,1,0,0,0,0,0,0,0,NA,168625,164.08,1027.7,2882,0
4200,静岡県,22211,中東遠,2207,医療法人,0,0,0,0,0,0,0,0,NA,168625,164.08,1027.7,2882,0
4201,静岡県,22211,中東遠,2207,医療法人,0,0,0,0,0,0,0,0,NA,168625,164.08,1027.7,2882,0
4202,静岡県,22211,中東遠,2207,医療法人,0,0,0,0,1,0,0,0,NA,168625,164.08,1027.7,2882,0
4203,静岡県,22211,中東遠,2207,医療法人,0,0,0,0,0,0,0,0,NA,168625,164.08,1027.7,2882,0
4204,静岡県,22212,志太榛原,2206,医療法人,0,0,0,0,1,0,30,1,0,143249,70.55,2030.5,2928,1
4205,静岡県,22212,志太榛原,2206,医療法人,1,0,0,1,0,0,120,1,0,143249,70.55,2030.5,2928,1
4206,静岡県,22212,志太榛原,2206,市町村,1,0,0,1,1,1,601,2,2,143249,70.55,2030.5,2928,1
4207,静岡県,22212,志太榛原,2206,医療法人,0,0,0,0,0,0,0,0,NA,143249,70.55,2030.5,2928,0
4208,静岡県,22212,志太榛原,2206,医療法人,0,0,0,0,0,0,0,0,NA,143249,70.55,2030.5,2928,0
4209,静岡県,22213,中東遠,2207,市町村,1,0,0,1,1,1,448,2,1,116363,265.63,438.1,2933,1
4210,静岡県,22213,中東遠,2207,医療法人,0,0,0,0,0,0,0,0,NA,116363,265.63,438.1,2933,0
4211,静岡県,22213,中東遠,2207,医療法人,0,0,0,0,0,0,0,0,NA,116363,265.63,438.1,2933,0
4212,静岡県,22213,中東遠,2207,医療法人,0,0,0,0,0,0,0,0,NA,116363,265.63,438.1,2933,0
4213,静岡県,22214,志太榛原,2206,医療法人,0,0,0,0,0,0,0,1,0,142151,194.03,732.6,3028,1
4214,静岡県,22214,志太榛原,2206,医療法人,1,0,0,1,0,1,113,4,2,142151,194.03,732.6,3028,1
4215,静岡県,22214,志太榛原,2206,市町村,1,0,0,1,1,1,584,2,2,142151,194.03,732.6,3028,1
4216,静岡県,22214,志太榛原,2206,医療法人,0,0,0,1,0,0,0,0,NA,142151,194.03,732.6,3028,0
4217,静岡県,22214,志太榛原,2206,医療法人,0,0,0,0,0,0,0,0,NA,142151,194.03,732.6,3028,0
4218,静岡県,22215,駿東田方,2203,医療法人,1,0,0,0,0,1,211,1,1,89030,194.63,457.4,3036,1
4219,静岡県,22215,駿東田方,2203,医療法人,0,0,0,0,0,0,0,0,NA,89030,194.63,457.4,3036,0
4220,静岡県,22215,駿東田方,2203,医療法人,1,0,0,1,0,0,46,0,NA,89030,194.63,457.4,3036,0
4221,静岡県,22215,駿東田方,2203,財団,0,0,0,1,0,0,0,0,NA,89030,194.63,457.4,3036,0
4222,静岡県,22215,駿東田方,2203,医療法人,0,0,0,0,0,0,60,0,NA,89030,194.63,457.4,3036,0
4223,静岡県,22215,駿東田方,2203,医療法人,1,0,0,0,0,0,79,0,NA,89030,194.63,457.4,3036,0
4224,静岡県,22215,駿東田方,2203,社団,1,0,0,0,0,0,169,0,NA,89030,194.63,457.4,3036,0
4225,静岡県,22215,駿東田方,2203,国,0,0,0,0,0,0,284,0,NA,89030,194.63,457.4,3036,0
4226,静岡県,22216,中東遠,2207,市町村,1,0,0,1,0,1,398,1,2,84846,108.56,781.6,2880,1
4227,静岡県,22216,中東遠,2207,医療法人,0,0,0,0,0,0,0,0,NA,84846,108.56,781.6,2880,0
4228,静岡県,22219,賀茂,2201,医療法人,0,0,0,0,0,0,0,0,NA,25013,104.7,238.9,2543,0
4229,静岡県,22219,賀茂,2201,医療法人,0,0,0,0,0,0,0,0,NA,25013,104.7,238.9,2543,0
4230,静岡県,22219,賀茂,2201,医療法人,1,0,0,0,0,0,52,0,NA,25013,104.7,238.9,2543,0
4231,静岡県,22220,駿東田方,2203,日赤,1,0,0,0,0,1,110,1,1,54546,138.39,394.1,3140,1
4232,静岡県,22220,駿東田方,2203,医療法人,0,0,0,0,0,0,0,0,NA,54546,138.39,394.1,3140,0
4233,静岡県,22221,西部,2208,医療法人,1,0,0,1,0,1,49,1,0,60107,86.65,693.7,2881,1
4234,静岡県,22221,西部,2208,市・町（組合）,1,0,0,0,1,1,200,1,1,60107,86.65,693.7,2881,1
4235,静岡県,22222,駿東田方,2203,日赤,1,0,0,0,0,0,94,1,1,34202,363.97,94,2558,1
4236,静岡県,22222,駿東田方,2203,厚生連,1,0,0,1,0,0,109,1,1,34202,363.97,94,2558,1
4237,静岡県,22222,駿東田方,2203,私立学校法人,0,0,0,0,0,0,168,1,2,34202,363.97,94,2558,1
4238,静岡県,22222,駿東田方,2203,社会福祉法人,0,0,0,0,0,0,0,0,NA,34202,363.97,94,2558,0
4239,静岡県,22222,駿東田方,2203,医療法人,0,0,0,0,0,0,0,0,NA,34202,363.97,94,2558,0
4240,静岡県,22223,中東遠,2207,市町村,1,0,0,0,0,1,248,1,2,34700,65.86,526.9,2730,1
4241,静岡県,22224,中東遠,2207,市町村,1,0,0,1,0,1,210,1,1,47041,94.24,499.2,2732,1
4242,静岡県,22225,駿東田方,2203,医療法人,0,0,0,0,1,0,0,1,1,49269,94.71,520.2,2844,1
4243,静岡県,22225,駿東田方,2203,私立学校法人,1,0,0,1,1,1,552,3,2,49269,94.71,520.2,2844,1
4244,静岡県,22225,駿東田方,2203,済生会,0,0,0,0,0,1,43,0,NA,49269,94.71,520.2,2844,0
4245,静岡県,22225,駿東田方,2203,医療法人,0,0,0,0,0,0,0,0,NA,49269,94.71,520.2,2844,0
4246,静岡県,22225,駿東田方,2203,財団,1,0,0,1,0,1,97,0,NA,49269,94.71,520.2,2844,0
4247,静岡県,22226,志太榛原,2206,市・町（組合）,1,0,0,0,0,1,355,2,0,49019,111.68,438.9,2709,1
4248,静岡県,22301,賀茂,2201,医療法人,1,0,0,0,0,0,55,1,0,14064,77.83,180.7,2318,1
4249,静岡県,22301,賀茂,2201,医療法人,0,0,0,0,0,1,139,1,0,14064,77.83,180.7,2318,1
4250,静岡県,22301,賀茂,2201,市・町（組合）,1,0,0,0,0,0,150,1,1,14064,77.83,180.7,2318,1
4251,静岡県,22301,賀茂,2201,医療法人,0,0,0,1,1,1,0,0,NA,14064,77.83,180.7,2318,0
4252,静岡県,22302,賀茂,2201,医療法人,0,0,0,0,0,0,0,0,NA,7998,100.79,79.4,2466,0
4253,静岡県,22304,賀茂,2201,医療法人,0,0,0,0,0,0,0,0,NA,9516,110.59,86,2353,0
4254,静岡県,22306,賀茂,2201,医療法人,1,0,0,1,0,0,78,1,0,9469,105.52,89.7,2341,1
4255,静岡県,22325,駿東田方,2203,会,0,0,0,1,1,0,50,1,2,38571,65.13,592.2,2898,1
4256,静岡県,22325,駿東田方,2203,医療法人,0,0,0,0,0,0,0,0,NA,38571,65.13,592.2,2898,0
4257,静岡県,22325,駿東田方,2203,医療法人,0,0,0,0,0,0,0,0,NA,38571,65.13,592.2,2898,0
4258,静岡県,22325,駿東田方,2203,医療法人,0,0,0,0,1,0,0,0,NA,38571,65.13,592.2,2898,0
4259,静岡県,22341,駿東田方,2203,国（独立行政法人）,1,0,0,0,0,1,450,1,2,32302,8.84,3654.1,3111,1
4260,静岡県,22341,駿東田方,2203,医療法人,1,0,0,0,0,0,65,0,NA,32302,8.84,3654.1,3111,0
4261,静岡県,22342,駿東田方,2203,個人,1,0,0,0,0,1,46,1,0,40763,26.51,1537.6,3488,1
4262,静岡県,22342,駿東田方,2203,都道府県,0,0,0,1,1,1,557,2,2,40763,26.51,1537.6,3488,1
4263,静岡県,22344,駿東田方,2203,社団,1,0,0,0,0,0,39,0,NA,20629,136.13,151.5,2963,0
4264,静岡県,22344,駿東田方,2203,医療法人,0,0,0,0,0,0,0,0,NA,20629,136.13,151.5,2963,0
4265,静岡県,22344,駿東田方,2203,国,0,0,0,0,0,0,50,0,NA,20629,136.13,151.5,2963,0
4266,静岡県,22381,富士,2204,市・町（組合）,1,0,0,0,1,1,320,1,2,NA,NA,NA,NA,1
4267,静岡県,22424,志太榛原,2206,医療法人,0,0,0,0,0,0,0,0,NA,29815,20.84,1430.7,2791,0
4268,静岡県,22461,中東遠,2207,町,1,0,0,1,0,0,140,1,0,19435,133.84,145.2,2680,1
4269,愛知県,23101,名古屋,2301,医療法人,1,0,0,0,0,0,52,3,NA,160015,18.23,8777.6,3705,1
4270,愛知県,23101,名古屋,2301,共済,1,0,0,1,0,1,180,1,2,160015,18.23,8777.6,3705,1
4271,愛知県,23101,名古屋,2301,市町村,0,0,0,0,0,1,488,1,2,160015,18.23,8777.6,3705,1
4272,愛知県,23101,名古屋,2301,都道府県,0,0,0,0,0,1,500,1,2,160015,18.23,8777.6,3705,1
4273,愛知県,23101,名古屋,2301,医療法人,0,0,0,0,0,0,58,0,NA,160015,18.23,8777.6,3705,0
4274,愛知県,23101,名古屋,2301,都道府県,1,0,0,0,0,0,0,0,NA,160015,18.23,8777.6,3705,0
4275,愛知県,23101,名古屋,2301,医療法人,0,0,0,0,0,1,53,0,NA,160015,18.23,8777.6,3705,0
4276,愛知県,23101,名古屋,2301,医療法人,1,0,0,0,0,0,0,0,NA,160015,18.23,8777.6,3705,0
4277,愛知県,23101,名古屋,2301,医療法人,1,0,0,0,0,0,0,0,NA,160015,18.23,8777.6,3705,0
4278,愛知県,23101,名古屋,2301,医療法人,1,0,0,0,1,0,31,0,NA,160015,18.23,8777.6,3705,0
4279,愛知県,23101,名古屋,2301,医療法人,0,0,0,0,1,1,60,0,NA,160015,18.23,8777.6,3705,0
4280,愛知県,23101,名古屋,2301,私立学校法人,0,0,0,1,0,0,44,0,NA,160015,18.23,8777.6,3705,0
4281,愛知県,23102,名古屋,2301,日本郵政公社,0,0,0,1,0,0,100,1,2,73272,7.7,9515.8,3705,1
4282,愛知県,23102,名古屋,2301,医療法人,0,0,0,0,0,1,89,0,NA,73272,7.7,9515.8,3705,0
4283,愛知県,23102,名古屋,2301,医療法人,0,0,0,0,0,0,0,0,NA,73272,7.7,9515.8,3705,0
4284,愛知県,23102,名古屋,2301,医療法人,1,0,0,1,0,0,0,0,NA,73272,7.7,9515.8,3705,0
4285,愛知県,23103,名古屋,2301,医療法人,0,0,0,0,0,0,84,1,0,165785,17.55,9446.4,3705,1
4286,愛知県,23103,名古屋,2301,市町村,1,0,0,1,0,0,251,1,1,165785,17.55,9446.4,3705,1
4287,愛知県,23103,名古屋,2301,医療法人,1,0,0,0,1,1,225,1,2,165785,17.55,9446.4,3705,1
4288,愛知県,23103,名古屋,2301,医療法人,0,0,0,0,0,1,160,1,2,165785,17.55,9446.4,3705,1
4289,愛知県,23103,名古屋,2301,医療法人,1,0,0,0,0,0,0,0,NA,165785,17.55,9446.4,3705,0
4290,愛知県,23103,名古屋,2301,個人,0,0,0,0,1,0,35,0,NA,165785,17.55,9446.4,3705,0
4291,愛知県,23103,名古屋,2301,医療法人,1,0,0,0,1,0,0,0,NA,165785,17.55,9446.4,3705,0
4292,愛知県,23103,名古屋,2301,医療法人,0,0,0,1,1,0,0,0,NA,165785,17.55,9446.4,3705,0
4293,愛知県,23103,名古屋,2301,医療生協,1,0,0,0,1,0,52,0,NA,165785,17.55,9446.4,3705,0
4294,愛知県,23103,名古屋,2301,医療法人,1,0,0,0,0,0,48,0,NA,165785,17.55,9446.4,3705,0
4295,愛知県,23104,名古屋,2301,済生会,1,0,0,0,1,0,279,1,1,144995,17.89,8104.8,3705,1
4296,愛知県,23104,名古屋,2301,医療法人,1,0,0,0,0,0,60,1,0,144995,17.89,8104.8,3705,1
4297,愛知県,23104,名古屋,2301,健保,1,0,0,1,1,1,438,1,2,144995,17.89,8104.8,3705,1
4298,愛知県,23104,名古屋,2301,個人,0,0,0,0,0,0,0,0,NA,144995,17.89,8104.8,3705,0
4299,愛知県,23104,名古屋,2301,医療法人,0,0,0,0,0,0,0,0,NA,144995,17.89,8104.8,3705,0
4300,愛知県,23104,名古屋,2301,済生会,0,0,0,0,0,0,170,0,NA,144995,17.89,8104.8,3705,0
4301,愛知県,23105,名古屋,2301,会,0,0,0,0,1,1,198,2,2,136164,16.31,8348.5,3705,1
4302,愛知県,23105,名古屋,2301,市町村,1,0,0,0,0,0,305,1,1,136164,16.31,8348.5,3705,1
4303,愛知県,23105,名古屋,2301,医療法人,1,0,0,0,0,1,48,1,0,136164,16.31,8348.5,3705,1
4304,愛知県,23105,名古屋,2301,日赤,1,0,1,1,1,1,857,2,1,136164,16.31,8348.5,3705,1
4305,愛知県,23105,名古屋,2301,個人,1,0,0,0,0,0,21,0,NA,136164,16.31,8348.5,3705,0
4306,愛知県,23105,名古屋,2301,個人,0,0,0,0,0,0,46,0,NA,136164,16.31,8348.5,3705,0
4307,愛知県,23105,名古屋,2301,医療法人,1,0,0,0,1,0,60,0,NA,136164,16.31,8348.5,3705,0
4308,愛知県,23105,名古屋,2301,医療法人,0,0,0,1,1,0,0,0,NA,136164,16.31,8348.5,3705,0
4309,愛知県,23105,名古屋,2301,医療法人,0,0,0,0,0,0,0,0,NA,136164,16.31,8348.5,3705,0
4310,愛知県,23105,名古屋,2301,医療法人,0,0,0,0,0,0,0,0,NA,136164,16.31,8348.5,3705,0
4311,愛知県,23105,名古屋,2301,医療法人,0,0,0,1,0,0,102,0,NA,136164,16.31,8348.5,3705,0
4312,愛知県,23106,名古屋,2301,国（独立行政法人）,0,0,0,1,1,1,754,2,2,78353,9.38,8353.2,3705,1
4313,愛知県,23106,名古屋,2301,共済,0,0,0,0,1,1,317,2,2,78353,9.38,8353.2,3705,1
4314,愛知県,23106,名古屋,2301,健保,1,0,0,0,0,0,42,1,2,78353,9.38,8353.2,3705,1
4315,愛知県,23106,名古屋,2301,医療法人,1,0,0,0,0,0,0,1,2,78353,9.38,8353.2,3705,1
4316,愛知県,23106,名古屋,2301,会,0,0,0,0,0,0,150,1,1,78353,9.38,8353.2,3705,1
4317,愛知県,23106,名古屋,2301,共済,1,0,0,1,0,0,41,0,NA,78353,9.38,8353.2,3705,0
4318,愛知県,23106,名古屋,2301,医療法人,0,0,0,0,0,0,41,0,NA,78353,9.38,8353.2,3705,0
4319,愛知県,23106,名古屋,2301,医療法人,0,0,0,0,0,0,70,0,NA,78353,9.38,8353.2,3705,0
4320,愛知県,23106,名古屋,2301,医療法人,0,0,0,0,0,0,0,0,NA,78353,9.38,8353.2,3705,0
4321,愛知県,23106,名古屋,2301,医療法人,0,0,0,0,0,0,42,0,NA,78353,9.38,8353.2,3705,0
4322,愛知県,23106,名古屋,2301,医療法人,0,0,0,1,0,0,65,0,NA,78353,9.38,8353.2,3705,0
4323,愛知県,23107,名古屋,2301,国（国立大学法人）,1,0,0,1,1,1,985,5,2,105536,10.94,9646.8,3705,1
4324,愛知県,23107,名古屋,2301,社会福祉法人,1,0,1,1,1,1,293,1,2,105536,10.94,9646.8,3705,1
