,consumer,period,eps_type1_not_buy,eps_type1_buy,eps_unif,eps_price_state_unif,state_id,action,price_id,mileage_id,price,mileage
5727,573,48,-0.6068616325901732,0.7612472830561152,0.8287720223296178,0.9405641761366822,27,0,3,5,2.2,0.02
5728,573,49,-0.03666923149385112,0.41329944139372,0.2400968953533047,0.31222493723225375,35,0,5,6,2.4,0.025
5729,573,50,0.32159728015677014,-0.12784625783768988,0.07562586198635857,0.552931398359497,35,0,5,6,2.4,0.025
5730,574,41,0.3724360888827771,-0.2772363673169152,0.46130499722164153,0.004263242334989981,12,0,6,2,2.5,0.005
5731,574,42,-0.4774923413168384,-0.0708135889600931,0.9339077106907231,0.8224523503631435,12,0,6,2,2.5,0.005
5732,574,43,0.7178719600558284,1.0994185317171137,0.15975474914999044,0.9755496613459356,23,0,5,4,2.4,0.015
5733,574,44,6.227385998574914,0.2991802261437439,0.6532715277015624,0.9408847788087459,23,0,5,4,2.4,0.015
5734,574,45,0.27793668756526746,0.08578099983545551,0.4602790229494258,0.41397262519195344,29,0,5,5,2.4,0.02
5735,574,46,0.2474862529795428,0.23181525313814405,0.40893530117431176,0.5544978428513938,30,0,6,5,2.5,0.02
5736,574,47,0.9108221886746145,-1.2876630190698493,0.6694569845940219,0.4794074690774288,30,0,6,5,2.5,0.02
5737,574,48,-0.4224035187752042,-0.5043190138812282,0.937399011793989,0.9271027161526754,35,0,5,6,2.4,0.025
5738,574,49,0.8823075735275059,0.7114022220744907,0.6677789693073616,0.8396384599326404,47,0,5,8,2.4,0.035
5739,574,50,1.6272710848691294,-0.19689527569737633,0.2784208461890204,0.03928367089605456,53,0,5,9,2.4,0.04
5740,575,41,-0.9082654154124887,0.3196373396865819,0.32589744783609953,0.7370389379614104,65,0,5,11,2.4,0.05
5741,575,42,-0.5416717328540395,-1.0301820558390604,0.9063976399653187,0.42692238569143814,65,0,5,11,2.4,0.05
5742,575,43,2.546244705440517,3.1985580456124767,0.16392049360066296,0.9760682682998136,74,0,2,13,2.1,0.06
5743,575,44,0.363483054209958,3.40687444219743,0.003463987667488899,0.2473330062721114,75,0,3,13,2.2,0.06
5744,575,45,0.45511332909851554,0.36592111018689805,0.8176198550849102,0.7692337634194538,73,0,1,13,2.0,0.06
5745,575,46,0.8707787078754444,-0.45831592825354456,0.018426917774514884,0.7897135495649829,83,0,5,14,2.4,0.065
5746,575,47,1.8733787211063837,-0.47523080444633437,0.6264084664271528,0.306595686105681,79,0,1,14,2.0,0.065
5747,575,48,1.962129894871024,2.3431305128023463,0.4452745780486965,0.42387556707079077,87,0,3,15,2.2,0.07
5748,575,49,0.9073442298472048,2.9481293481196027,0.22198243275092855,0.5109465426219646,89,0,5,15,2.4,0.07
5749,575,50,0.2331134503770395,1.9615058281929783,0.07304289390803542,0.21430917709366748,89,0,5,15,2.4,0.07
5750,576,41,-1.3095303360719623,-0.0008673383699663656,0.1675952589611568,0.27647791286592427,77,0,5,13,2.4,0.06
5751,576,42,2.0002741455427078,0.8421506669473677,0.8173010738028903,0.2588596345276152,77,0,5,13,2.4,0.06
5752,576,43,1.5342018600398544,-0.292840933181004,0.5591391792985273,0.19714307740721237,83,0,5,14,2.4,0.065
5753,576,44,-0.08373560133801289,1.3178593312024571,0.3667547059508076,0.47292642418484077,87,0,3,15,2.2,0.07
5754,576,45,-1.376834924277228,-0.5420983607649804,0.8654617878859913,0.20291529475090453,89,0,5,15,2.4,0.07
5755,576,46,2.2041194902345387,1.5988243448911295,0.8980617518274857,0.9263987980164347,96,0,6,16,2.5,0.075
5756,576,47,0.5242426480427521,-1.0161319595015814,0.8105247449890103,0.859179380815476,102,0,6,17,2.5,0.08
5757,576,48,-1.1952666914506327,0.04092805718683972,0.31051565495269384,0.5356329559780688,108,0,6,18,2.5,0.085
5758,576,49,1.8307494576259058,-1.0227877972841855,0.7153871152834265,0.2951644987787708,108,0,6,18,2.5,0.085
5759,576,50,0.4731522594970144,-1.505448468141949,0.802475708532288,0.6350894027579661,114,0,6,19,2.5,0.09
5760,577,41,1.1426040851101675,2.0708545694124427,0.81328084580586,0.700646953854885,46,0,4,8,2.3,0.035
5761,577,42,1.4320565489938193,-1.1081446687294716,0.7973372635852081,0.4532718258640325,53,0,5,9,2.4,0.04
5762,577,43,-0.6812078912450448,-0.17776339561396926,0.6284100478786016,0.6162304716123062,59,0,5,10,2.4,0.045
5763,577,44,1.266733080560425,1.3680015936099237,0.11911489287675747,0.17047974056941007,65,0,5,11,2.4,0.05
5764,577,45,0.3676051581175352,2.85972155899137,0.9269593067715385,0.8558578591901281,64,0,4,11,2.3,0.05
5765,577,46,-0.569612118647928,-0.8538978227756352,0.20183313746234877,0.23966095967276535,75,0,3,13,2.2,0.06
5766,577,47,-0.5531829960122651,1.65851703116105,0.7008570967873321,0.6686260690559966,75,0,3,13,2.2,0.06
5767,577,48,-0.7952688436590779,0.6566859891437734,0.16234081604941974,0.0018587188030336765,82,0,4,14,2.3,0.065
5768,577,49,0.7756314478130258,0.9599138643265522,0.5842574673584037,0.18541213669040923,81,0,3,14,2.2,0.065
5769,577,50,-0.18666918038408975,1.7360773929583082,0.6976227809199856,0.3462915061788222,87,0,3,15,2.2,0.07
5770,578,41,2.954061762441632,-0.3498126889598613,0.4841369520985074,0.42082990093525596,99,0,3,17,2.2,0.08
5771,578,42,1.8476945302462024,-0.032440781694893735,0.39383948690407,0.6080423566408714,102,0,6,17,2.5,0.08
5772,578,43,0.7065798002690286,0.13436962116895373,0.8327361605324011,0.9526136444652998,102,0,6,17,2.5,0.08
5773,578,44,2.1529488026098447,-1.760169384185041,0.6169597955224598,0.15322653498371852,108,0,6,18,2.5,0.085
5774,578,45,2.6488728278627742,1.2211471063746688,0.56773813887215,0.6411334645926801,112,0,4,19,2.3,0.09
5775,578,46,0.7655474202356857,2.9144096801621093,0.007166910950418548,0.6801875353908045,116,1,2,20,2.1,0.095
5776,578,47,-0.29259478563054603,0.09865857873599138,0.8042671040963114,0.974419336325589,1,0,1,1,2.0,0.0
5777,578,48,0.20009719407120768,1.8447371896261537,0.32900506448895495,0.06343032461499498,11,0,5,2,2.4,0.005
5778,578,49,0.15168567751946044,1.566316289289847,0.44576573810977993,0.9906713422193095,11,0,5,2,2.4,0.005
5779,578,50,0.045146037909602296,0.36231410775918715,0.2592488274687462,0.053719336184655186,12,0,6,2,2.5,0.005
5780,579,41,0.015974482386947472,-0.5925946661620379,0.6117726584765009,0.9811976249684692,5,0,5,1,2.4,0.0
5781,579,42,0.34433764637633224,0.3542346813152251,0.4340094233858701,0.27326772460278714,10,0,4,2,2.3,0.005
5782,579,43,0.10769978352904387,1.1339977839136985,0.5820239214326874,0.17500304706059344,11,0,5,2,2.4,0.005
5783,579,44,0.1671544724703184,-0.24717779831696818,0.8403015592628249,0.6497179959671144,16,0,4,3,2.3,0.01
5784,579,45,0.15461819489416,-0.7480089245545758,0.18448926975546176,0.78072288192923,23,0,5,4,2.4,0.015
5785,579,46,-0.6011398636323855,1.4038608800391597,0.004086931777438352,0.8359391322807661,23,0,5,4,2.4,0.015
5786,579,47,-0.7209076538369159,4.071604359021429,0.6751185818693368,0.3862979170535509,19,0,1,4,2.0,0.015
5787,579,48,1.2208210094813683,1.3450455008922033,0.34279383466714985,0.5090511501898626,28,0,4,5,2.3,0.02
5788,579,49,5.8451914456520875,-0.22293013497642172,0.11041206353004096,0.2963336595224384,28,0,4,5,2.3,0.02
5789,579,50,-0.3970126071133064,0.6257766466927287,0.8088558517042247,0.36141987201591486,27,0,3,5,2.2,0.02
5790,580,41,0.21030083983772568,1.310462057565092,0.5760281668258687,0.14030039280404716,34,0,4,6,2.3,0.025
5791,580,42,2.25276859889867,-0.6514251725741536,0.278091537027771,0.09290639442527737,38,0,2,7,2.1,0.03
5792,580,43,0.4954183003198207,0.6862988858371117,0.9020216322420654,0.3551562500838715,40,0,4,7,2.3,0.03
5793,580,44,-0.18715687377869136,1.2176404863577994,0.9150803632386162,0.2602091323679341,49,0,1,9,2.0,0.04
5794,580,45,1.5302986217038619,-0.40902895778410847,0.5544934164809804,0.8146057514388549,62,0,2,11,2.1,0.05
5795,580,46,3.110504234445899,0.9160237756418509,0.058075226715870065,0.7910062660120233,68,0,2,12,2.1,0.055
5796,580,47,0.5604001803551958,-0.038086771283514696,0.7261480262251709,0.1325655451173795,68,0,2,12,2.1,0.055
5797,580,48,1.3416157270479299,0.6318067827313449,0.5399298856331918,0.049716145699587155,76,0,4,13,2.3,0.06
5798,580,49,-0.13128852224068469,-0.6463812618946532,0.07152868438206161,0.2983928388533723,79,0,1,14,2.0,0.065
5799,580,50,0.32114894263330557,0.3833469003389612,0.10882794589627587,0.38296500763406416,80,0,2,14,2.1,0.065
5800,581,41,0.7671223777770341,-1.3607012244701795,0.4784778535065074,0.8212868953050567,48,0,6,8,2.5,0.035
5801,581,42,-0.41449264218694293,-0.12513889167506115,0.603404482612049,0.3534900007138563,48,0,6,8,2.5,0.035
5802,581,43,0.1721157735943061,-1.3953150645714572,0.24157163535875859,0.129195300256421,52,0,4,9,2.3,0.04
5803,581,44,0.8048390566103117,0.18490358654962322,0.06015392602684411,0.5232986384488549,52,0,4,9,2.3,0.04
5804,581,45,1.5434869592086642,-0.7672335742601045,0.1129311476607201,0.3337134112031943,50,0,2,9,2.1,0.04
5805,581,46,-1.4255358780932896,1.6287452459490865,0.8103981661782371,0.7563651106172357,51,0,3,9,2.2,0.04
5806,581,47,0.280971592137574,-0.8596373270901669,0.9219148194257362,0.9496711045296063,59,0,5,10,2.4,0.045
5807,581,48,1.429975022919398,2.0199008482320133,0.8005212753416426,0.12131313915637032,70,0,4,12,2.3,0.055
5808,581,49,1.7672642555719709,1.7495993038039845,0.9460553211762306,0.24099779623779405,77,0,5,13,2.4,0.06
5809,581,50,3.057727736633101,0.3426433526784138,0.09022065191568107,0.021046898989741325,89,0,5,15,2.4,0.07
5810,582,41,-0.6987525345199259,0.24115931146131972,0.7264711308244433,0.44251754633876994,58,0,4,10,2.3,0.045
5811,582,42,-0.5299402807142625,-0.5699495437815115,0.8105266128751267,0.5522065230276461,64,0,4,11,2.3,0.05
5812,582,43,1.2312663041393337,-1.3385212323677953,0.8075832532933636,0.8914769753122219,71,0,5,12,2.4,0.055
5813,582,44,-0.9131852290857317,-0.20979814142486225,0.2833000804738338,0.7493196910624275,77,0,5,13,2.4,0.06
5814,582,45,-0.423821025975922,-0.7771475993934924,0.3106925698934694,0.19810350190618387,77,0,5,13,2.4,0.06
5815,582,46,2.7121858474449514,-0.5730992871127731,0.5836072407339415,0.3704703124256501,77,0,5,13,2.4,0.06
5816,582,47,-0.01978881981123196,-1.0396729121657098,0.012158833278616887,0.47286242047285276,82,0,4,14,2.3,0.065
5817,582,48,0.286726480209908,-0.32369166668321453,0.08065112623311466,0.010633123224761065,79,0,1,14,2.0,0.065
5818,582,49,-0.11886210435306575,0.9527071646635591,0.9055681843242832,0.6023052984149454,80,0,2,14,2.1,0.065
5819,582,50,3.9302075857270666,-0.18665785687758937,0.16790805027325428,0.17310489528220752,91,0,1,16,2.0,0.075
5820,583,41,0.14474342804606974,0.6903743954772485,0.014556960126421714,0.9391344792474048,40,0,4,7,2.3,0.03
5821,583,42,-0.8688368939834074,-0.718978043947999,0.5528701737683139,0.4177798691925705,37,0,1,7,2.0,0.03
5822,583,43,-1.1708946621294165,0.16987045025121023,0.9218399766061466,0.9620012689387303,44,0,2,8,2.1,0.035
5823,583,44,-0.47810618767862384,-0.2014240956673532,0.7649343906961084,0.9882355498944461,57,0,3,10,2.2,0.045
5824,583,45,0.12154020027817923,0.07567999040988098,0.5310864173666583,0.7362774080425493,64,0,4,11,2.3,0.05
5825,583,46,-1.3381972057896843,0.7815473878691851,0.07694340430125679,0.1336916536180982,67,0,1,12,2.0,0.055
5826,583,47,0.6182549351169919,0.668763032022837,0.32424426277367835,0.2939616700132257,68,0,2,12,2.1,0.055
5827,583,48,1.0138916374863034,0.11976575004273975,0.917611093044633,0.02480358587111864,71,0,5,12,2.4,0.055
5828,583,49,-0.6514326277126425,0.6163637304186117,0.8709655963432069,0.2555297559039562,81,0,3,14,2.2,0.065
5829,583,50,0.4386626567584756,2.3954919047425975,0.17869089468284072,0.04357567431017839,90,0,6,15,2.5,0.07
5830,584,41,0.10326429237934867,2.548122574735378,0.13743672983655975,0.6777955535073041,48,0,6,8,2.5,0.035
5831,584,42,-1.5531123115694982,-0.8518238030039134,0.5993938791198633,0.607113494250439,46,0,4,8,2.3,0.035
5832,584,43,0.17759901385729465,5.272000652454893,0.4359786818538435,0.18610718312863828,51,0,3,9,2.2,0.04
5833,584,44,-0.002836209157204299,-0.20467668555141288,0.802317164693313,0.9852222326587871,53,0,5,9,2.4,0.04
5834,584,45,0.0014329234081862925,0.4968547239035865,0.9607578598062135,0.6037409323819779,59,0,5,10,2.4,0.045
5835,584,46,-0.6302999374740199,1.536210326887993,0.6813069186042938,0.4737571973604625,71,0,5,12,2.4,0.055
5836,584,47,1.0419136948320893,0.4765123278114341,0.05896629497243955,0.4754808825273583,77,0,5,13,2.4,0.06
5837,584,48,0.7062694339268956,-1.1425699108565406,0.5403244514980879,0.024722212634159302,75,0,3,13,2.2,0.06
5838,584,49,-0.11860542539016415,-1.2847446741917492,0.9627712031658474,0.4801813833683196,80,0,2,14,2.1,0.065
5839,584,50,0.48330305565762943,-0.8658363324862761,0.7001667425582307,0.9953545360898939,95,0,5,16,2.4,0.075
5840,585,41,-0.3286385472326718,-0.6159184223730191,0.4361103584180892,0.7594160478974298,11,0,5,2,2.4,0.005
5841,585,42,2.011589072598688,0.48489453504233676,0.5266127533196058,0.22412081406193385,12,0,6,2,2.5,0.005
5842,585,43,-0.36416170159176176,-0.6950033308564119,0.6975501102322371,0.09014900781144808,14,0,2,3,2.1,0.01
5843,585,44,1.1655534775412222,0.4970756088893298,0.2549756045618904,0.005602773850049592,22,0,4,4,2.3,0.015
5844,585,45,1.7366540278173141,-0.5050006202840805,0.35991601014789176,0.0550252691503893,22,0,4,4,2.3,0.015
5845,585,46,-0.7534619249253501,1.1146978279802935,0.06919262534375636,0.9541808185563878,23,0,5,4,2.4,0.015
5846,585,47,-0.6297875521798318,-0.4785017928506095,0.5244072898400358,0.4985605609127568,21,0,3,4,2.2,0.015
5847,585,48,0.8377133001083217,0.9026348055629368,0.6157001417127292,0.04629383515058494,25,0,1,5,2.0,0.02
5848,585,49,-0.7472354984282774,0.6497913363038296,0.11034877465194703,0.8615099772427791,33,0,3,6,2.2,0.025
5849,585,50,-1.724726567573929,1.3138791599667101,0.1249092900074057,0.21533043231350235,33,0,3,6,2.2,0.025
5850,586,41,1.4332144591321945,0.23458666504901485,0.09404505128706253,0.618756652027516,76,0,4,13,2.3,0.06
5851,586,42,2.6362655516011864,0.41102811169611014,0.8514617894964929,0.6484884836182422,74,0,2,13,2.1,0.06
5852,586,43,2.041269635041852,0.8899046351488092,0.34438644841502997,0.6079936295477777,84,0,6,14,2.5,0.065
5853,586,44,-1.3306609395605462,0.6516287745903804,0.3685117116011013,0.5286993145742932,84,0,6,14,2.5,0.065
5854,586,45,0.14546930522500479,-0.7990703386067031,0.32108020026116213,0.8638554548591292,84,0,6,14,2.5,0.065
5855,586,46,0.9459048422013515,0.1335084161933244,0.4452064779433359,0.3260353316523208,84,0,6,14,2.5,0.065
5856,586,47,-0.40401938272745475,2.9484606051706366,0.10681367107323758,0.8086259439276557,84,0,6,14,2.5,0.065
5857,586,48,0.17039795637955824,0.03568882621036218,0.21823221589983688,0.051427104327443796,82,0,4,14,2.3,0.065
5858,586,49,-0.36928472802246454,-1.4527377748481112,0.8010559394245557,0.6268612036667066,82,0,4,14,2.3,0.065
5859,586,50,1.1509927637298676,-1.5599651882056211,0.09583009311306867,0.09056717231853229,89,0,5,15,2.4,0.07
5860,587,41,0.5165337794379928,3.5068080220689426,0.9660878817781515,0.8967941375512679,36,0,6,6,2.5,0.025
5861,587,42,0.18809662074089553,-0.3530549309702705,0.5863870676828866,0.259759578301478,48,0,6,8,2.5,0.035
5862,587,43,3.0235842642123196,2.1178745448535725,0.4685342731105342,0.846359162640574,52,0,4,9,2.3,0.04
5863,587,44,2.4389831952806937,-0.824700522068766,0.40833032025882465,0.06448607716165633,54,0,6,9,2.5,0.04
5864,587,45,0.24404449297964204,6.022767231846514,0.9742509572732383,0.2865143180430617,54,0,6,9,2.5,0.04
5865,587,46,-0.04705399584938209,-0.4128706095222753,0.4536444059410629,0.37124380970851556,66,0,6,11,2.5,0.05
5866,587,47,1.2117101385876847,0.9402456885982469,0.3826110193810984,0.9581466247082678,66,0,6,11,2.5,0.05
5867,587,48,0.9632012650339155,-0.37155789109036447,0.8191429842831611,0.509232942946046,66,0,6,11,2.5,0.05
5868,587,49,1.236197437248539,1.030518907614468,0.6479608985421779,0.586995974832248,72,0,6,12,2.5,0.055
5869,587,50,0.2600593536174618,1.4284704913279282,0.8731674292805077,0.937137972443576,77,0,5,13,2.4,0.06
5870,588,41,-0.3946464478918192,0.45209336178915344,0.46787610081723685,0.541979262950083,60,0,6,10,2.5,0.045
5871,588,42,0.14004291462937293,2.138998453769456,0.8513970199265576,0.43482232887965877,60,0,6,10,2.5,0.045
5872,588,43,2.6752934095573764,1.3194972542808432,0.37262286411565315,0.36490975227306055,66,0,6,11,2.5,0.05
5873,588,44,-0.36753441144330296,1.018021763377645,0.3219601656067821,0.8296473263918587,66,0,6,11,2.5,0.05
5874,588,45,0.8045547131869222,0.5162231471324765,0.2550983103811445,0.17346349687354146,66,0,6,11,2.5,0.05
5875,588,46,3.134829861708724,0.15406284612957047,0.09477629284319433,0.016835259373431666,66,0,6,11,2.5,0.05
5876,588,47,1.363541128481784,-0.55407379228474,0.49207269372042683,0.2241960472654454,63,0,3,11,2.2,0.05
5877,588,48,1.3105620438577785,-0.7988446994229247,0.2064068454473239,0.9783269791082638,66,0,6,11,2.5,0.05
5878,588,49,-0.5151900312386798,-0.6821584765571824,0.7620879438763278,0.40577337778788813,65,0,5,11,2.4,0.05
5879,588,50,-0.40397001942990196,0.21114252177293122,0.21063100746789643,0.9564613530964923,71,0,5,12,2.4,0.055
5880,589,41,0.5847396898744276,1.6793399278384975,0.8547489614838626,0.056271235293951394,24,0,6,4,2.5,0.015
5881,589,42,-0.8485372350642837,1.238510032427351,0.30756208865698,0.8286488333997102,30,0,6,5,2.5,0.02
5882,589,43,-0.33157016364311315,2.4794222622321906,0.3130349497049091,0.8037370240692394,30,0,6,5,2.5,0.02
5883,589,44,1.1629031930509115,2.190077740755516,0.5204995928557783,0.5777517815140107,30,0,6,5,2.5,0.02
5884,589,45,-0.30465328797301017,-0.29951673169144083,0.5043319245864477,0.4035785235331031,32,0,2,6,2.1,0.025
5885,589,46,-0.9878238378188721,1.1031592886372468,0.48948234330844753,0.8440225890646319,37,0,1,7,2.0,0.03
5886,589,47,-0.6300014993336065,0.08050876969159183,0.3973307289480602,0.7889627113008361,42,0,6,7,2.5,0.03
5887,589,48,1.7189965271730767,-0.26780605999901574,0.8366960123007566,0.3268299355555171,42,0,6,7,2.5,0.03
5888,589,49,1.2646683974678972,-0.844328827150784,0.8365188383100297,0.6330736451043751,48,0,6,8,2.5,0.035
5889,589,50,-0.22497875083579325,2.597630026135608,0.30612663050459044,0.033743613435702535,54,0,6,9,2.5,0.04
5890,590,41,0.8988621108809756,2.1656520417081486,0.8848570540014805,0.7807404085281551,76,0,4,13,2.3,0.06
5891,590,42,0.020320324570187526,1.213829352526783,0.7176589667986784,0.6964861101739798,84,0,6,14,2.5,0.065
5892,590,43,-0.5921949580752042,0.13410149801077717,0.6944551869371504,0.8483979299121053,90,0,6,15,2.5,0.07
5893,590,44,5.79849307531013,-1.0147488761060277,0.3161523180527307,0.27885599358764934,95,0,5,16,2.4,0.075
5894,590,45,0.37674831079272436,-0.020052827762547135,0.33787912206191095,0.6255999518329075,95,0,5,16,2.4,0.075
5895,590,46,1.8074112499895925,-0.25828173195279663,0.659447062990416,0.4272571031557998,95,0,5,16,2.4,0.075
5896,590,47,0.36078464812987016,-0.5659914116694759,0.0407675908216103,0.2592062133635823,101,0,5,17,2.4,0.08
5897,590,48,0.7622180180267972,2.0218722511675815,0.9001998365661223,0.8833725390880686,98,1,2,17,2.1,0.08
5898,590,49,0.26406534616687516,2.4979928279312276,0.06904493547185908,0.8015932493616338,13,0,1,3,2.0,0.01
5899,590,50,2.9532711987865428,-0.24482322965136244,0.6157573235110504,0.8297206417787398,14,0,2,3,2.1,0.01
5900,591,41,3.6630410311118724,-1.1594525625401368,0.2617315940195327,0.5503225292934378,10,0,4,2,2.3,0.005
5901,591,42,-0.11333442203069981,1.6527395304499457,0.5073194858109761,0.2751484822926895,10,0,4,2,2.3,0.005
5902,591,43,0.45216699842930064,-0.06249083052758631,0.15217429554824247,0.880387086263318,13,0,1,3,2.0,0.01
5903,591,44,1.1743019501684173,0.05282408472641014,0.4138297439992046,0.8277468676235982,15,0,3,3,2.2,0.01
5904,591,45,0.027097444466758776,1.2683571697364793,0.01462190428417387,0.5773304487522208,17,0,5,3,2.4,0.01
5905,591,46,-1.1450592752742137,-0.5290124607954759,0.3822714367236961,0.15346072883458195,13,0,1,3,2.0,0.01
5906,591,47,0.794326962298426,1.0408720319744396,0.40993235762426694,0.8493236289101486,17,0,5,3,2.4,0.01
5907,591,48,3.1961713109195014,2.0746286048913083,0.6086034978582938,0.2934743732925277,18,0,6,3,2.5,0.01
5908,591,49,1.232878723590721,-0.5336924415339669,0.7668542249362664,0.20900404269115236,22,0,4,4,2.3,0.015
5909,591,50,0.4920238906432975,-0.16027690086614504,0.06816257734374764,0.958339929785888,28,0,4,5,2.3,0.02
5910,592,41,-0.11748390090724263,2.159602029200243,0.7222289110993119,0.15729225664002056,36,0,6,6,2.5,0.025
5911,592,42,2.643196768491651,-0.8610443454583806,0.6961509204058604,0.08104248289114035,42,0,6,7,2.5,0.03
5912,592,43,1.1265803031688812,-0.6819359957153431,0.7489651435718871,0.5307065527701469,47,0,5,8,2.4,0.035
5913,592,44,0.9603098513801771,2.2904353462726146,0.6317110676605371,0.6623521519951544,53,0,5,9,2.4,0.04
5914,592,45,-1.4417674818612103,-0.26911478656500926,0.9248503173655269,0.8043069519834329,59,0,5,10,2.4,0.045
5915,592,46,-0.8356523770988428,1.0217939517988703,0.6693723828026201,0.4228635066003078,70,0,4,12,2.3,0.055
5916,592,47,-0.7047040260646115,-1.3653076124707206,0.12384478786095054,0.5451298328343603,76,0,4,13,2.3,0.06
5917,592,48,1.4662261249842774,0.9681192868300645,0.1427017862018094,0.98811481005308,75,0,3,13,2.2,0.06
5918,592,49,-0.09835087549766049,-0.3720767438491102,0.2103916348372159,0.2917096528103401,75,0,3,13,2.2,0.06
5919,592,50,1.2396680104846782,-1.5595823089715228,0.024809901974641946,0.8418264811654631,75,0,3,13,2.2,0.06
5920,593,41,0.11974399408812222,0.7800932046845833,0.6779750073148012,0.6228617484416109,26,0,2,5,2.1,0.02
5921,593,42,0.9812996427085521,1.1424242589356737,0.06256992885757673,0.017945696647660214,34,0,4,6,2.3,0.025
5922,593,43,0.4036823064407527,-0.13348290520971628,0.34484352977176524,0.15754733492937634,32,0,2,6,2.1,0.025
5923,593,44,0.3559115385016386,-0.4524301664697232,0.08133414706058617,0.43224908867894984,35,0,5,6,2.4,0.025
5924,593,45,-0.6753453486899429,0.8475736199469112,0.27919532962823546,0.9122985946781107,33,0,3,6,2.2,0.025
5925,593,46,0.6071465780634996,-0.4799290748577503,0.776876444401953,0.8349787728702107,34,0,4,6,2.3,0.025
5926,593,47,0.6159819261950419,0.05629366657678258,0.9131143383178001,0.44456030073358155,40,0,4,7,2.3,0.03
5927,593,48,2.1211670062479806,-0.4510084555072979,0.9562217757173447,0.998011059490752,50,0,2,9,2.1,0.04
5928,593,49,-0.803416631197623,0.8090291525047942,0.3208381206400007,0.38022047205769094,64,0,4,11,2.3,0.05
5929,593,50,-0.39349263222601216,-1.273562909860037,0.6787857520562813,0.9108421233668895,64,0,4,11,2.3,0.05
5930,594,41,-1.1943759894421437,1.4994346114697106,0.9509256502853719,0.30761887800819576,48,0,6,8,2.5,0.035
5931,594,42,-0.10308222240884975,3.231444753054291,0.7155978708946968,0.1857884272079663,60,0,6,10,2.5,0.045
5932,594,43,0.6646592015836017,0.45963230282500905,0.7953743101926996,0.6928596699368679,66,0,6,11,2.5,0.05
5933,594,44,0.08682711062317057,0.8003217422964389,0.08642669435452544,0.32680347757176,72,0,6,12,2.5,0.055
5934,594,45,-0.308159851822676,-0.12792004820848962,0.9758968309723954,0.5948646948835556,69,0,3,12,2.2,0.055
5935,594,46,1.4775297886690193,0.36425012424845576,0.6015208451107822,0.627661374914833,83,0,5,14,2.4,0.065
5936,594,47,0.053512986889028405,2.3953628433118417,0.6791486689758977,0.010613847253896247,88,0,4,15,2.3,0.07
5937,594,48,0.5537184663282206,-0.5041823520322495,0.3049846780617945,0.14563638800195167,94,0,4,16,2.3,0.075
5938,594,49,-0.14821837657777276,0.9110373403157712,0.6543244527245469,0.2990328391974928,94,0,4,16,2.3,0.075
5939,594,50,0.7542229230117071,-0.2584423053854946,0.0033893842422006992,0.11346323196129293,99,0,3,17,2.2,0.08
5940,595,41,1.6983172206249737,-0.16546428164184787,0.5428581249740994,0.7282135447645561,42,0,6,7,2.5,0.03
5941,595,42,-0.8848563189386215,-1.0164691838453748,0.26530790992695963,0.29049694482481236,45,0,3,8,2.2,0.035
5942,595,43,-0.30250809865609585,-0.353858287554304,0.6165740732310443,0.8230606430583262,46,0,4,8,2.3,0.035
5943,595,44,-0.9663443505322755,0.13050671439604566,0.9848893424872319,0.5839586372663169,51,0,3,9,2.2,0.04
5944,595,45,-0.6129700800790655,-0.7708226141169284,0.3917470473576534,0.554654189179317,65,0,5,11,2.4,0.05
5945,595,46,1.3077551395580633,1.1426856657209148,0.1474508280997585,0.44384590293460924,65,0,5,11,2.4,0.05
5946,595,47,-0.635979072876114,3.481185468890822,0.7012473260818778,0.3026611029190488,64,0,4,11,2.3,0.05
5947,595,48,0.07583576356598129,-1.0308102024849815,0.565517660330751,0.6380060572618479,70,0,4,12,2.3,0.055
5948,595,49,-0.4894594080551416,-0.793573649601275,0.9622513539065237,0.3150275607641795,74,0,2,13,2.1,0.06
5949,595,50,0.9009271948649944,0.3576695522846969,0.048568090166794975,0.22636009673880875,89,0,5,15,2.4,0.07
5950,596,41,0.09658036678012717,-1.9990128943563459,0.42993526306548957,0.3407746326483546,58,0,4,10,2.3,0.045
5951,596,42,-0.02824335844665543,-0.36045310751009935,0.27632197259259206,0.7565845999648328,59,0,5,10,2.4,0.045
5952,596,43,-0.6776844730445262,-0.0408583806497795,0.25611161265681104,0.8643146531622028,59,0,5,10,2.4,0.045
5953,596,44,0.38963089559915254,-0.04699910090905283,0.04818515830903802,0.3878329736795335,59,0,5,10,2.4,0.045
5954,596,45,4.2003865944629855,1.8602768201476725,0.036582154114639054,0.47142388601790275,56,0,2,10,2.1,0.045
5955,596,46,-1.5084328302323757,-0.36945320163049644,0.37059481613324263,0.44097544903917074,55,0,1,10,2.0,0.045
5956,596,47,-0.2548819522806578,0.4004712478524462,0.26392543610065256,0.458647423016609,59,0,5,10,2.4,0.045
5957,596,48,-0.34891948128736844,0.5968278449132128,0.4641413193776307,0.27497777703065984,59,0,5,10,2.4,0.045
5958,596,49,0.2037216359576533,0.005117823548904102,0.9590861485933183,0.7847319642643636,60,0,6,10,2.5,0.045
5959,596,50,1.4694447522881533,-0.6216623292012875,0.06878145222102294,0.7337840873871776,72,0,6,12,2.5,0.055
5960,597,41,-0.007149988922922852,0.807373900975639,0.04806767803106926,0.5479761756246608,41,0,5,7,2.4,0.03
